filename,target_color,cursor_x,cursor_y,target_x,target_y,dx,dy,distance
sample_01233.png,red,468,37,416,157,-52,120,130.78226179417453
sample_01234.png,red,141,288,482,94,341,-194,392.32257136188326
sample_01235.png,red,469,139,427,223,-42,84,93.91485505499116
sample_01236.png,red,383,104,437,268,54,164,172.66151858477326
sample_01237.png,red,157,259,292,117,135,-142,195.93111034238538
sample_01238.png,red,499,45,166,94,-333,49,336.58579886857973
sample_01239.png,red,471,37,168,169,-303,132,330.50416033690107
sample_01240.png,red,339,247,276,161,-63,-86,106.60675400742676
sample_01241.png,red,481,275,90,210,-391,-65,396.36599248674196
sample_01242.png,red,519,263,139,244,-380,-19,380.4747034955149
sample_01243.png,red,562,213,117,147,-445,-66,449.86775834682794
sample_01244.png,red,24,180,89,196,65,16,66.94027188471824
sample_01245.png,red,131,22,447,167,316,145,347.67945006859406
sample_01246.png,red,361,151,469,80,108,-71,129.24782396620841
sample_01247.png,red,190,267,206,186,16,-81,82.56512580987206
sample_01248.png,red,437,160,490,233,53,73,90.21086409075129
sample_01249.png,red,438,74,121,264,-317,190,369.57949077295945
sample_01250.png,red,147,183,378,120,231,-63,239.43683927081898
sample_01251.png,red,419,44,279,249,-140,205,248.2438317461282
sample_01252.png,red,57,153,363,105,306,-48,309.7418279793674
sample_01253.png,red,538,163,472,169,-66,6,66.27216610312357
sample_01254.png,red,339,107,437,99,98,-8,98.32598842625484
sample_01255.png,red,503,231,295,127,-208,-104,232.55106965997814
sample_01256.png,red,20,293,383,244,363,-49,366.29223305988893
sample_01257.png,red,453,70,179,158,-274,88,287.7846417027844
sample_01258.png,red,293,111,486,134,193,23,194.36563482261982
sample_01259.png,red,338,185,212,142,-126,-43,133.13526955694348
sample_01260.png,red,464,151,277,250,-187,99,211.5892246783848
sample_01261.png,red,374,188,468,211,94,23,96.77293009927931
sample_01262.png,red,559,324,495,141,-64,-183,193.86851214160592
sample_01263.png,red,124,298,82,259,-42,-39,57.3149195236284
sample_01264.png,red,559,289,152,132,-407,-157,436.23158986941786
sample_01265.png,red,528,253,238,121,-290,-132,318.62831010442244
sample_01266.png,red,531,146,455,232,-76,86,114.76933388322858
sample_01267.png,red,37,161,337,112,300,-49,303.97532794620025
sample_01268.png,red,124,195,286,248,162,53,170.4494059831245
sample_01269.png,red,294,207,470,112,176,-95,200.0024999843752
sample_01270.png,red,569,20,357,156,-212,136,251.87298386289865
sample_01271.png,red,365,327,192,166,-173,-161,236.32604596192948
sample_01272.png,red,523,328,246,98,-277,-230,360.04027552483626
sample_01273.png,red,229,223,170,98,-59,-125,138.2244551445221
sample_01274.png,red,229,115,509,136,280,21,280.7863956818421
sample_01275.png,red,541,114,103,154,-438,40,439.8226915474007
sample_01276.png,red,557,266,459,172,-98,-94,135.79396157414365
sample_01277.png,red,302,161,186,220,-116,59,130.14222988715076
sample_01278.png,red,30,324,365,229,335,-95,348.209706929603
sample_01279.png,red,507,309,369,252,-138,-57,149.30840565755165
sample_01280.png,red,389,147,139,197,-250,50,254.95097567963924
sample_01281.png,red,578,69,470,220,-108,151,185.64751546950473
sample_01282.png,red,488,234,278,173,-210,-61,218.68013169924697
sample_01283.png,red,62,99,266,213,204,114,233.69210512980536
sample_01284.png,red,365,128,286,187,-79,59,98.60020283954795
sample_01285.png,red,200,296,94,142,-106,-154,186.9545399288287
sample_01286.png,red,136,290,442,262,306,-28,307.2783754187723
sample_01287.png,red,273,190,105,193,-168,3,168.02678357928536
sample_01288.png,red,546,232,512,258,-34,26,42.80186911806539
sample_01289.png,red,355,120,345,196,-10,76,76.6550715869472
sample_01290.png,red,79,280,97,143,18,-137,138.1774221788784
sample_01291.png,red,169,298,463,175,294,-123,318.69264189811474
sample_01292.png,red,309,231,402,186,93,-45,103.31505214633539
sample_01293.png,red,91,282,176,210,85,-72,111.39569111954016
sample_01294.png,red,531,48,293,157,-238,109,261.7728022541685
sample_01295.png,red,461,249,353,128,-108,-121,162.18816233005415
sample_01296.png,red,147,306,267,220,120,-86,147.63468427168462
sample_01297.png,red,559,286,489,265,-70,-21,73.08214556237385
sample_01298.png,red,557,153,202,134,-355,-19,355.50808710914015
sample_01299.png,red,86,29,139,190,53,161,169.49926253526885
sample_01300.png,red,422,179,138,146,-284,-33,285.91082525850607
sample_01301.png,red,541,128,448,90,-93,-38,100.46392387319938
sample_01302.png,red,343,31,400,188,57,157,167.0269439342048
sample_01303.png,red,124,98,336,94,212,-4,212.03773249117714
sample_01304.png,red,74,324,364,239,290,-85,302.2002647252315
sample_01305.png,red,448,282,128,150,-320,-132,346.15603418111897
sample_01306.png,red,298,212,336,86,38,-126,131.60547101089682
sample_01307.png,red,48,48,202,130,154,82,174.4706279005151
sample_01308.png,red,347,238,430,97,83,-141,163.6154026979123
sample_01309.png,red,562,268,344,235,-218,-33,220.4835594777987
sample_01310.png,red,286,45,109,143,-177,98,202.31905496022858
sample_01311.png,red,203,94,271,104,68,10,68.73136110975832
sample_01312.png,red,519,240,151,226,-368,-14,368.26620806150544
sample_01313.png,red,95,199,469,234,374,35,375.63413050467074
sample_01314.png,red,78,161,170,135,92,-26,95.60334722173695
sample_01315.png,red,203,220,455,248,252,28,253.55078386784766
sample_01316.png,red,251,36,504,203,253,167,303.1468291109112
sample_01317.png,red,211,45,507,260,296,215,365.8428624423333
sample_01318.png,red,527,323,509,232,-18,-91,92.76313923105448
sample_01319.png,red,372,176,139,139,-233,-37,235.9194777885031
sample_01320.png,red,296,118,355,140,59,22,62.96824596572466
sample_01321.png,red,437,38,315,190,-122,152,194.90510511528424
sample_01322.png,red,482,66,115,184,-367,118,385.5035667798678
sample_01323.png,red,535,63,494,151,-41,88,97.082439194738
sample_01324.png,red,541,247,293,261,-248,14,248.39484696748443
sample_01325.png,red,495,231,427,110,-68,-121,138.7984149765407
sample_01326.png,red,315,297,339,115,24,-182,183.5755975068582
sample_01327.png,red,298,185,322,90,24,-95,97.98469268207153
sample_01328.png,red,380,326,512,182,132,-144,195.34584715319647
sample_01329.png,red,480,314,423,226,-57,-88,104.84750831564858
sample_01330.png,red,515,298,246,228,-269,-70,277.9586300153316
sample_01331.png,red,81,93,166,173,85,80,116.72617529928752
sample_01332.png,red,66,114,190,200,124,86,150.90394295710104
sample_01333.png,red,79,156,245,241,166,85,186.49664876345634
sample_01334.png,red,529,168,494,211,-35,43,55.44366510251645
sample_01335.png,red,217,115,432,194,215,79,229.05457864884517
sample_01336.png,red,310,170,500,222,190,52,196.98730923589977
sample_01337.png,red,268,325,92,120,-176,-205,270.1869722988138
sample_01338.png,red,554,196,99,232,-455,36,456.42195389792545
sample_01339.png,red,84,111,448,130,364,19,364.49554181087046
sample_01340.png,red,464,230,171,98,-293,-132,321.36116753584275
sample_01341.png,red,197,134,397,137,200,3,200.02249873451737
sample_01342.png,red,104,68,455,265,351,197,402.5046583581363
sample_01343.png,red,161,291,145,90,-16,-201,201.63581031156147
sample_01344.png,red,277,60,232,159,-45,99,108.74741376235114
sample_01345.png,red,252,154,467,228,215,74,227.37853900489378
sample_01346.png,red,342,102,383,134,41,32,52.009614495783374
sample_01347.png,red,377,40,311,201,-66,161,174.0028735394907
sample_01348.png,red,349,311,270,99,-79,-212,226.24102192131292
sample_01349.png,red,55,264,262,183,207,-81,222.28360263411244
sample_01350.png,red,417,231,158,234,-259,3,259.01737393464555
sample_01351.png,red,579,273,289,92,-290,-181,341.8493820383474
sample_01352.png,red,344,307,436,218,92,-89,128.00390619039717
sample_01353.png,red,485,115,115,235,-370,120,388.9730067755345
sample_01354.png,red,575,141,158,84,-417,-57,420.87765443178375
sample_01355.png,red,134,51,262,199,128,148,195.67319693816015
sample_01356.png,red,337,307,377,88,40,-219,222.62299971027252
sample_01357.png,red,332,28,500,174,168,146,222.5758297749331
sample_01358.png,red,163,91,453,236,290,145,324.2298567374695
sample_01359.png,red,59,223,365,199,306,-24,306.9397334982879
sample_01360.png,red,267,267,123,191,-144,-76,162.82505949638096
sample_01361.png,red,111,68,188,167,77,99,125.41929676090518
sample_01362.png,red,160,310,208,157,48,-153,160.3527361787132
sample_01363.png,red,123,250,198,111,75,-139,157.94302770302968
sample_01364.png,red,134,55,457,195,323,140,352.035509572543
sample_01365.png,red,27,267,304,196,277,-71,285.9545418418809
sample_01366.png,red,135,330,506,106,371,-224,433.378587380595
sample_01367.png,red,565,33,185,215,-380,182,421.33597045588215
sample_01368.png,red,273,220,223,102,-50,-118,128.15615474880636
sample_01369.png,red,545,161,290,110,-255,-51,260.049995193232
sample_01370.png,red,530,36,229,179,-301,143,333.24165405903267
sample_01371.png,red,494,273,139,263,-355,-10,355.1408171415953
sample_01372.png,red,259,296,129,165,-130,-131,184.55622449540954
sample_01373.png,red,479,68,140,189,-339,121,359.9472183529135
sample_01374.png,red,198,176,105,104,-93,-72,117.61377470347595
sample_01375.png,red,545,151,322,82,-223,-69,233.43093196918014
sample_01376.png,red,72,169,447,244,375,75,382.4264635194589
sample_01377.png,red,530,262,377,249,-153,-13,153.55129436120035
sample_01378.png,red,453,273,144,184,-309,-89,321.5618136533006
sample_01379.png,red,71,289,223,120,152,-169,227.29936207565564
sample_01380.png,red,383,127,181,240,-202,113,231.4584195919431
sample_01381.png,red,419,101,336,118,-83,17,84.72307831990054
sample_01382.png,red,110,23,130,117,20,94,96.1041102138717
sample_01383.png,red,544,299,335,92,-209,-207,294.15982050579237
sample_01384.png,red,291,268,170,220,-121,-48,130.17296186228538
sample_01385.png,red,404,35,95,193,-309,158,347.0518693221519
sample_01386.png,red,77,138,248,121,171,-17,171.8429515575195
sample_01387.png,red,324,140,443,159,119,19,120.50726119201282
sample_01388.png,red,92,118,124,249,32,131,134.8517704741024
sample_01389.png,red,317,36,505,140,188,104,214.84878403193255
sample_01390.png,red,427,225,471,111,44,-114,122.19656296312102
sample_01391.png,red,32,52,174,231,142,179,228.4841351166422
sample_01392.png,red,265,101,269,270,4,169,169.04733065032408
sample_01393.png,red,344,67,443,244,99,177,202.80532537386685
sample_01394.png,red,115,200,439,99,324,-101,339.37737107827326
sample_01395.png,red,400,89,231,149,-169,60,179.3348822733603
sample_01396.png,red,38,268,381,181,343,-87,353.86155484878543
sample_01397.png,red,298,274,462,204,164,-70,178.31432920547917
sample_01398.png,red,82,174,169,234,87,60,105.68348972285122
sample_01399.png,red,494,216,312,128,-182,-88,202.15835377248203
sample_01400.png,red,477,204,108,253,-369,49,372.2391704267567
sample_01401.png,red,456,215,86,157,-370,-58,374.5183573604904
sample_01402.png,red,177,45,191,218,14,173,173.5655495770978
sample_01403.png,red,260,165,145,138,-115,-27,118.12705024675762
sample_01404.png,red,565,53,380,246,-185,193,267.34621747838514
sample_01405.png,red,43,44,320,221,277,177,328.72176684850064
sample_01406.png,red,55,44,154,106,99,62,116.81181447096864
sample_01407.png,red,70,234,404,121,334,-113,352.59750424527965
sample_01408.png,red,387,268,152,269,-235,1,235.00212764994276
sample_01409.png,red,426,234,295,143,-131,-91,159.5054857990784
sample_01410.png,red,184,97,282,148,98,51,110.47624178980746
sample_01411.png,red,572,37,496,145,-76,108,132.06059215375342
sample_01412.png,red,499,282,142,103,-357,-179,399.3619911809335
sample_01413.png,red,144,311,132,105,-12,-206,206.3492185592182
sample_01414.png,red,466,252,267,162,-199,-90,218.4055860091495
sample_01415.png,red,138,195,183,186,45,-9,45.89117562233506
sample_01416.png,red,45,261,170,230,125,-31,128.7866452703851
sample_01417.png,red,217,83,453,230,236,147,278.03776721877193
sample_01418.png,red,382,147,319,99,-63,-48,79.20227269466452
sample_01419.png,red,77,205,261,242,184,37,187.6832437912346
sample_01420.png,red,435,241,138,104,-297,-137,327.0749149659753
sample_01421.png,red,26,281,308,171,282,-110,302.6945655276949
sample_01422.png,red,580,24,338,197,-242,173,297.47773025892207
sample_01423.png,red,423,244,347,140,-76,-104,128.80993750483694
sample_01424.png,red,51,89,192,124,141,35,145.27904184706065
sample_01425.png,red,219,184,220,113,1,-71,71.00704190430693
sample_01426.png,red,50,319,380,186,330,-133,355.7934794231058
sample_01427.png,red,158,261,167,214,9,-47,47.853944456021594
sample_01428.png,red,93,154,150,95,57,-59,82.03657720797473
sample_01429.png,red,46,158,168,213,122,55,133.82451195502264
sample_01430.png,red,42,70,488,226,446,156,472.49550262409906
sample_01431.png,red,187,151,141,200,-46,49,67.20863039818622
sample_01432.png,red,560,124,450,182,-110,58,124.35433245367851
sample_01433.png,red,263,128,252,250,-11,122,122.494897852931
sample_01434.png,red,314,270,328,164,14,-106,106.92053123698928
sample_01435.png,red,137,37,350,90,213,53,219.49487465542333
sample_01436.png,red,307,132,285,194,-22,62,65.7875368135941
sample_01437.png,red,406,67,278,166,-128,99,161.8177987738061
sample_01438.png,red,331,94,503,233,172,139,221.14474897677312
sample_01439.png,red,384,241,449,148,65,-93,113.46365056704283
sample_01440.png,red,289,24,311,247,22,223,224.08257406590099
sample_01441.png,red,20,330,127,219,107,-111,154.17522498767434
sample_01442.png,red,152,208,475,196,323,-12,323.2228333518534
sample_01443.png,red,31,188,152,227,121,39,127.12985487288185
sample_01444.png,red,293,243,128,238,-165,-5,165.07574019219177
sample_01445.png,red,216,127,418,249,202,122,235.98305023878305
sample_01446.png,red,265,76,375,223,110,147,183.60010893242955
sample_01447.png,red,97,68,110,162,13,94,94.89467845985885
sample_01448.png,red,386,302,267,229,-119,-73,139.60659010233005
sample_01449.png,red,362,281,194,263,-168,-18,168.96153408394468
sample_01450.png,red,259,139,295,232,36,93,99.72462083156798
sample_01451.png,red,576,129,360,246,-216,117,245.65219315121126
sample_01452.png,red,37,60,358,103,321,43,323.86725675807367
sample_01453.png,red,141,187,157,241,16,54,56.32051136131489
sample_01454.png,red,211,302,257,83,46,-219,223.77890874700412
sample_01455.png,red,174,228,373,88,199,-140,243.31255619059203
sample_01456.png,red,388,104,381,159,-7,55,55.44366510251645
sample_01457.png,red,358,288,201,232,-157,-56,166.68833192518306
sample_01458.png,red,496,213,181,229,-315,16,315.40608744918035
sample_01459.png,red,75,208,123,233,48,25,54.120236510939236
sample_01460.png,red,365,130,443,177,78,47,91.0659101969557
sample_01461.png,red,116,121,425,248,309,127,334.0808285430339
sample_01462.png,red,504,80,405,246,-99,166,193.27959023135372
sample_01463.png,red,574,118,118,115,-456,-3,456.00986831427235
sample_01464.png,red,24,297,224,259,200,-38,203.57799488156869
sample_01465.png,red,310,290,103,138,-207,-152,256.8131616564852
sample_01466.png,red,509,298,452,250,-57,-48,74.51845409024533
sample_01467.png,red,155,210,368,110,213,-100,235.30618351416098
sample_01468.png,red,193,256,457,89,264,-167,312.385979198811
sample_01469.png,red,406,187,98,176,-308,-11,308.1963659746818
sample_01470.png,red,75,91,180,221,105,130,167.10774967068403
sample_01471.png,red,97,110,261,148,164,38,168.34488409215172
sample_01472.png,red,183,234,446,153,263,-81,275.1908428709066
sample_01473.png,red,311,36,311,81,0,45,45.0
sample_01474.png,red,156,23,267,205,111,182,213.17832910500073
sample_01475.png,red,307,84,455,264,148,180,233.03218661807213
sample_01476.png,red,112,23,135,110,23,87,89.98888820293314
sample_01477.png,red,579,144,318,102,-261,-42,264.35771220072246
sample_01478.png,red,566,28,159,235,-407,207,456.6158122535837
sample_01479.png,red,404,98,262,254,-142,156,210.95023109728987
sample_01480.png,red,516,298,98,237,-418,-61,422.4275085739564
sample_01481.png,red,150,188,456,110,306,-78,315.7847368065784
sample_01482.png,red,86,30,452,149,366,119,384.8597147013441
sample_01483.png,red,406,243,312,214,-94,-29,98.37174391053561
sample_01484.png,red,220,289,364,101,144,-188,236.81216184985095
sample_01485.png,red,22,172,122,119,100,-53,113.17685275708986
sample_01486.png,red,34,121,483,194,449,73,454.89559241654564
sample_01487.png,red,283,266,154,257,-129,-9,129.31357237351384
sample_01488.png,red,404,276,468,148,64,-128,143.10835055998655
sample_01489.png,red,271,239,119,172,-152,-67,166.1114083980989
sample_01490.png,red,264,293,439,110,175,-183,253.20742485164214
sample_01491.png,red,264,153,88,95,-176,-58,185.31055015837603
sample_01492.png,red,57,72,285,216,228,144,269.6664606509308
sample_01493.png,red,498,25,167,216,-331,191,382.15441905072873
sample_01494.png,red,306,152,230,215,-76,63,98.71676655968832
sample_01495.png,red,313,56,279,148,-34,92,98.08159868191383
sample_01496.png,red,114,207,431,206,317,-1,317.00157728314224
sample_01497.png,red,215,96,509,187,294,91,307.76127111772854
sample_01498.png,red,244,163,190,145,-54,-18,56.92099788303083
sample_01499.png,red,315,277,134,96,-181,-181,255.9726547895302
sample_01500.png,red,111,247,381,244,270,-3,270.0166661522951
sample_01501.png,red,305,29,93,270,-212,241,320.97507691408066
sample_01502.png,red,60,253,340,158,280,-95,295.67718883945037
sample_01503.png,red,278,185,109,130,-169,-55,177.72450590731714
sample_01504.png,red,347,105,265,145,-82,40,91.23595782365635
sample_01505.png,red,143,59,301,235,158,176,236.51638421048128
sample_01506.png,red,471,239,120,156,-351,-83,360.67991349671803
sample_01507.png,red,142,123,402,235,260,112,283.09715646752795
sample_01508.png,red,540,175,189,264,-351,89,362.1077187799233
sample_01509.png,red,356,308,454,215,98,-93,135.10366390294527
sample_01510.png,red,392,320,86,83,-306,-237,387.04650883324086
sample_01511.png,red,319,273,451,268,132,-5,132.09466302617983
sample_01512.png,red,563,226,351,180,-212,-46,216.9331694324314
sample_01513.png,red,254,258,469,224,215,-34,217.671771252039
sample_01514.png,red,487,86,306,258,-181,172,249.68980756130196
sample_01515.png,red,287,64,325,264,38,200,203.57799488156869
sample_01516.png,red,427,285,229,105,-198,-180,267.5892374517331
sample_01517.png,red,229,124,402,236,173,112,206.08978625831995
sample_01518.png,red,409,330,122,103,-287,-227,365.9207564487153
sample_01519.png,red,330,131,517,102,187,-29,189.2353032602532
sample_01520.png,red,308,75,124,258,-184,183,259.50915205441214
sample_01521.png,red,367,296,331,156,-36,-140,144.55448799674122
sample_01522.png,red,98,248,283,151,185,-97,208.88752954640447
sample_01523.png,red,191,286,493,165,302,-121,325.33828548143543
sample_01524.png,red,109,176,230,99,121,-77,143.42245291445826
sample_01525.png,red,421,211,492,128,71,-83,109.22453936730518
sample_01526.png,red,284,90,145,87,-139,-3,139.0323703315167
sample_01527.png,red,503,297,255,202,-248,-95,265.5729654915952
sample_01528.png,red,388,181,216,185,-172,4,172.04650534085255
sample_01529.png,red,224,191,184,168,-40,-23,46.14108798023731
sample_01530.png,red,169,289,153,86,-16,-203,203.62956563328422
sample_01531.png,red,473,186,97,264,-376,78,384.0052082980125
sample_01532.png,red,114,271,413,208,299,-63,305.56505035753025
sample_01533.png,red,194,190,360,125,166,-65,178.27226368675525
sample_01534.png,red,174,195,144,268,-30,73,78.92401408950256
sample_01535.png,red,146,190,210,139,64,-51,81.83520025025906
sample_01536.png,red,361,208,279,164,-82,-44,93.05912099305473
sample_01537.png,red,456,131,407,256,-49,125,134.2609399639374
sample_01538.png,red,320,311,481,255,161,-56,170.46113926640288
sample_01539.png,red,309,25,213,136,-96,111,146.7548977036201
sample_01540.png,red,310,157,291,259,-19,102,103.75451797391764
sample_01541.png,red,190,236,336,134,146,-102,178.10109488714548
sample_01542.png,red,514,70,454,183,-60,113,127.94139283281233
sample_01543.png,red,546,71,162,256,-384,185,426.2405424170723
sample_01544.png,red,431,258,198,176,-233,-82,247.00809703327542
sample_01545.png,red,487,25,486,184,-1,159,159.00314462299164
sample_01546.png,red,395,306,212,262,-183,-44,188.2153022471871
sample_01547.png,red,181,227,82,156,-99,-71,121.82774724995944
sample_01548.png,red,439,152,206,251,-233,99,253.16002844051033
sample_01549.png,red,184,252,250,190,66,-62,90.55385138137417
sample_01550.png,red,73,329,147,270,74,-59,94.64142856064674
sample_01551.png,red,456,65,517,232,61,167,177.79201331893398
sample_01552.png,red,168,48,464,237,296,189,351.1936787586018
sample_01553.png,red,324,255,188,248,-136,-7,136.1800279042415
sample_01554.png,red,324,212,341,260,17,48,50.92150822589606
sample_01555.png,red,440,300,494,153,54,-147,156.60459763365824
sample_01556.png,red,271,317,226,100,-45,-217,221.61678636782008
sample_01557.png,red,333,269,167,222,-166,-47,172.52536045462998
sample_01558.png,red,545,163,175,116,-370,-47,372.97318938497443
sample_01559.png,red,49,48,485,264,436,216,486.5716802281037
sample_01560.png,red,56,152,140,120,84,-32,89.88882021697692
sample_01561.png,red,247,57,510,116,263,59,269.5366394388711
sample_01562.png,red,141,114,500,223,359,109,375.1826221988433
sample_01563.png,red,294,139,339,231,45,92,102.41581909060729
sample_01564.png,red,227,21,468,192,241,171,295.50296106807457
sample_01565.png,red,248,180,125,230,-123,50,132.7742444904131
sample_01566.png,red,258,209,459,249,201,40,204.94145505485218
sample_01567.png,red,444,20,234,186,-210,166,267.686383665662
sample_01568.png,red,21,56,330,196,309,140,339.2359061184414
sample_01569.png,red,132,275,421,231,289,-44,292.3302926485724
sample_01570.png,red,300,39,135,270,-165,231,283.87673381240666
sample_01571.png,red,198,233,406,262,208,29,210.01190442448734
sample_01572.png,red,218,133,483,252,265,119,290.4926849337174
sample_01573.png,red,291,178,168,189,-123,11,123.4908903522847
sample_01574.png,red,429,119,157,199,-272,80,283.5207223467096
sample_01575.png,red,565,97,224,244,-341,147,371.33542788158525
sample_01576.png,red,221,157,199,82,-22,-75,78.16009211867653
sample_01577.png,red,190,208,430,250,240,42,243.64728605096343
sample_01578.png,red,199,147,321,247,122,100,157.74663229368798
sample_01579.png,red,216,196,114,162,-102,-34,107.5174404457249
sample_01580.png,red,438,166,236,203,-202,37,205.36065835500236
sample_01581.png,red,147,139,200,266,53,127,137.6154061142865
sample_01582.png,red,246,59,361,237,115,178,211.91743675309024
sample_01583.png,red,194,58,306,268,112,210,238.0
sample_01584.png,red,387,55,396,193,9,138,138.2931668593933
sample_01585.png,red,441,144,483,99,42,-45,61.554853586049575
sample_01586.png,red,361,30,491,155,130,125,180.34688796871433
sample_01587.png,red,279,25,440,265,161,240,289.0
sample_01588.png,red,71,314,459,84,388,-230,451.047669321104
sample_01589.png,red,25,39,96,234,71,195,207.52349264601347
sample_01590.png,red,481,328,316,182,-165,-146,220.32022149589446
sample_01591.png,red,517,170,87,222,-430,52,433.132774100506
sample_01592.png,red,351,104,514,210,163,106,194.4350791395421
sample_01593.png,red,94,279,512,256,418,-23,418.63229689072006
sample_01594.png,red,106,75,219,205,113,130,172.246915792417
sample_01595.png,red,205,58,321,101,116,43,123.71337841963576
sample_01596.png,red,84,216,493,200,409,-16,409.3128387920418
sample_01597.png,red,75,329,162,132,87,-197,215.3555200128383
sample_01598.png,red,497,106,387,108,-110,2,110.01818031580054
sample_01599.png,red,185,204,291,113,106,-91,139.70325694127536
sample_01600.png,red,76,297,308,213,232,-84,246.73872821265817
sample_01601.png,red,175,46,332,132,157,86,179.0111728356641
sample_01602.png,red,325,290,150,192,-175,-98,200.57168294652163
sample_01603.png,red,182,105,287,205,105,100,145.0
sample_01604.png,red,376,76,139,220,-237,144,277.31750756127894
sample_01605.png,red,436,262,313,108,-123,-154,197.0913493789111
sample_01606.png,red,103,22,266,148,163,126,206.0218435020908
sample_01607.png,red,92,46,364,213,272,167,319.17550031291563
sample_01608.png,red,494,281,228,242,-266,-39,268.8438208328397
sample_01609.png,red,546,89,477,175,-69,86,110.25878649794764
sample_01610.png,red,494,68,262,197,-232,129,265.452443951831
sample_01611.png,red,398,225,343,268,-55,43,69.81403870282824
sample_01612.png,red,183,99,326,265,143,166,219.10043359153812
sample_01613.png,red,186,219,201,88,15,-131,131.85598204101322
sample_01614.png,red,358,163,91,126,-267,-37,269.5514793133215
sample_01615.png,red,306,212,99,216,-207,4,207.03864373589778
sample_01616.png,red,448,213,276,83,-172,-130,215.60148422494683
sample_01617.png,red,349,52,168,96,-181,44,186.27130750601393
sample_01618.png,red,368,74,404,97,36,23,42.720018726587654
sample_01619.png,red,348,159,94,182,-254,23,255.03921267130667
sample_01620.png,red,253,321,277,136,24,-185,186.5502613238588
sample_01621.png,red,300,295,212,96,-88,-199,217.5890622251036
sample_01622.png,red,232,32,307,183,75,151,168.6001186239203
sample_01623.png,red,107,249,410,229,303,-20,303.65934861288235
sample_01624.png,red,333,92,226,194,-107,102,147.82760229402356
sample_01625.png,red,191,301,446,179,255,-122,282.68179990936807
sample_01626.png,red,139,246,304,203,165,-43,170.51099671282202
sample_01627.png,red,169,290,256,82,87,-208,225.46174841866193
sample_01628.png,red,391,269,348,205,-43,-64,77.10382610480494
sample_01629.png,red,144,140,328,88,184,-52,191.2066944434739
sample_01630.png,red,445,148,330,207,-115,59,129.25169244539896
sample_01631.png,red,300,78,264,175,-36,97,103.46496991735899
sample_01632.png,red,451,248,196,142,-255,-106,276.1539425755135
sample_01633.png,red,256,38,356,128,100,90,134.5362404707371
sample_01634.png,red,493,329,136,106,-357,-223,420.9251714972627
sample_01635.png,red,70,187,355,196,285,9,285.14206985290684
sample_01636.png,red,487,211,304,163,-183,-48,189.19038030513073
sample_01637.png,red,443,316,87,104,-356,-212,414.34285320251394
sample_01638.png,red,399,147,312,117,-87,-30,92.02716990106781
sample_01639.png,red,49,91,172,176,123,85,149.5125412799876
sample_01640.png,red,210,250,343,129,133,-121,179.8054504179448
sample_01641.png,red,297,149,93,209,-204,60,212.6405417600322
sample_01642.png,red,478,309,399,261,-79,-48,92.43916918709297
sample_01643.png,red,365,21,476,87,111,66,129.1394595001853
sample_01644.png,red,280,159,209,210,-71,51,87.41853350405736
sample_01645.png,red,514,60,88,129,-426,69,431.5518508823708
sample_01646.png,red,462,54,276,209,-186,155,242.11773995310628
sample_01647.png,red,545,38,245,260,-300,222,373.2077169620157
sample_01648.png,red,244,229,303,196,59,-33,67.60177512462228
sample_01649.png,red,497,50,186,134,-311,84,322.1443775700579
sample_01650.png,red,476,78,147,194,-329,116,348.85097104637674
sample_01651.png,red,434,38,410,150,-24,112,114.54256850621083
sample_01652.png,red,182,29,240,116,58,87,104.5609869884557
sample_01653.png,red,91,112,158,257,67,145,159.7310239120754
sample_01654.png,red,399,145,500,189,101,44,110.16805344563369
sample_01655.png,red,349,239,342,164,-7,-75,75.32595834106593
sample_01656.png,red,119,260,235,105,116,-155,193.60010330575756
sample_01657.png,red,505,131,288,229,-217,98,238.10291892372928
sample_01658.png,red,530,74,389,179,-141,105,175.80102388780332
sample_01659.png,red,259,233,483,235,224,2,224.0089283934906
sample_01660.png,red,71,197,468,256,397,59,401.3601873629222
sample_01661.png,red,351,159,296,147,-55,-12,56.293871780150276
sample_01662.png,red,155,271,213,245,58,-26,63.56099432828282
sample_01663.png,red,491,261,504,103,13,-158,158.5339080449353
sample_01664.png,red,416,33,372,126,-44,93,102.88342918079665
sample_01665.png,red,192,174,274,147,82,-27,86.33075929238663
sample_01666.png,red,391,139,292,104,-99,-35,105.00476179678711
sample_01667.png,red,164,184,89,120,-75,-64,98.59513172565875
sample_01668.png,red,446,131,119,191,-327,60,332.45902003104084
sample_01669.png,red,84,325,518,268,434,-57,437.72708392330486
sample_01670.png,red,229,93,403,167,174,74,189.08199279677586
sample_01671.png,red,99,111,131,223,32,112,116.48175822848829
sample_01672.png,red,523,307,109,141,-414,-166,446.0403569185192
sample_01673.png,red,133,309,420,145,287,-164,330.55256768024054
sample_01674.png,red,456,100,420,180,-36,80,87.72684879784524
sample_01675.png,red,492,194,311,140,-181,-54,188.88356201639147
sample_01676.png,red,105,165,268,101,163,-64,175.1142484208524
sample_01677.png,red,253,32,135,157,-118,125,171.89822570346675
sample_01678.png,red,345,104,420,85,75,-19,77.3692445355388
sample_01679.png,red,546,74,344,250,-202,176,267.9178978717174
sample_01680.png,red,191,156,108,219,-83,63,104.20172743289815
sample_01681.png,red,402,201,293,218,-109,17,110.3177229641729
sample_01682.png,red,84,152,206,105,122,-47,130.74020039758238
sample_01683.png,red,138,82,421,240,283,158,324.11880537852164
