filename,target_color,cursor_x,cursor_y,target_x,target_y,dx,dy,distance
sample_00450.png,red,283,179,229,235,-54,56,77.79460135510689
sample_00451.png,red,367,53,237,248,-130,195,234.3608329051593
sample_00452.png,red,326,206,489,270,163,64,175.1142484208524
sample_00453.png,red,165,260,356,176,191,-84,208.65521800328887
sample_00454.png,red,262,228,195,167,-67,-61,90.60905032059435
sample_00455.png,red,568,211,200,182,-368,-29,369.14089451048363
sample_00456.png,red,60,327,102,166,42,-161,166.388100536066
sample_00457.png,red,535,271,453,260,-82,-11,82.73451516749222
sample_00458.png,red,130,305,376,178,246,-127,276.8483339303309
sample_00459.png,red,320,165,139,264,-181,99,206.30559856678636
sample_00460.png,red,529,150,455,203,-74,53,91.02197536858887
sample_00461.png,red,309,71,128,216,-181,145,231.91808898833224
sample_00462.png,red,533,239,255,93,-278,-146,314.00636936215164
sample_00463.png,red,491,71,512,205,21,134,135.63554106501732
sample_00464.png,red,551,140,505,208,-46,68,82.09750300709517
sample_00465.png,red,343,217,94,131,-249,-86,263.4331034627197
sample_00466.png,red,336,107,93,247,-243,140,280.4442903679802
sample_00467.png,red,253,41,327,265,74,224,235.90676124265704
sample_00468.png,red,346,67,449,80,103,13,103.81714694596457
sample_00469.png,red,492,32,340,177,-152,145,210.06903627141244
sample_00470.png,red,22,56,432,93,410,37,411.6661268552466
sample_00471.png,red,110,222,319,238,209,16,209.6115454835444
sample_00472.png,red,463,186,381,237,-82,51,96.56603957913983
sample_00473.png,red,551,45,97,190,-454,145,476.59311786890083
sample_00474.png,red,322,61,101,149,-221,88,237.87601812709073
sample_00475.png,red,178,100,402,94,224,-6,224.0803427344755
sample_00476.png,red,207,52,301,216,94,164,189.02909828912584
sample_00477.png,red,46,121,451,126,405,5,405.0308630215727
sample_00478.png,red,158,252,458,102,300,-150,335.4101966249685
sample_00479.png,red,144,52,406,124,262,72,271.7130839691015
sample_00480.png,red,162,305,272,134,110,-171,203.32486321156102
sample_00481.png,red,166,315,309,249,143,-66,157.4960316960399
sample_00482.png,red,567,77,388,157,-179,80,196.0637651377735
sample_00483.png,red,548,326,259,99,-289,-227,367.4914965002592
sample_00484.png,red,313,196,427,93,114,-103,153.63918770938616
sample_00485.png,red,361,288,257,156,-104,-132,168.04761230080004
sample_00486.png,red,300,32,109,224,-191,192,270.8228203087768
sample_00487.png,red,427,47,140,200,-287,153,325.2352994371921
sample_00488.png,red,154,76,443,135,289,59,294.96101437308624
sample_00489.png,red,210,154,202,230,-8,76,76.4198926981712
sample_00490.png,red,444,102,180,188,-264,86,277.65446151646836
sample_00491.png,red,215,35,494,241,279,206,346.8097461144943
sample_00492.png,red,107,303,401,200,294,-103,311.52046481732145
sample_00493.png,red,122,60,419,165,297,105,315.0142853903613
sample_00494.png,red,455,313,392,99,-63,-214,223.0807028857494
sample_00495.png,red,448,59,98,144,-350,85,360.17356926904006
sample_00496.png,red,471,130,117,116,-354,-14,354.2767279966326
sample_00497.png,red,22,153,374,238,352,85,362.1173842830526
sample_00498.png,red,151,69,250,270,99,201,224.05802819805407
sample_00499.png,red,108,309,487,267,379,-42,381.3200755271088
sample_00500.png,red,29,157,226,226,197,69,208.73428084528905
sample_00501.png,red,253,121,294,231,41,110,117.39250401963491
sample_00502.png,red,473,324,369,199,-104,-125,162.60688792299052
sample_00503.png,red,483,258,421,168,-62,-90,109.288608738514
sample_00504.png,red,350,167,324,248,-26,81,85.07055894961546
sample_00505.png,red,211,296,302,98,91,-198,217.91053209975877
sample_00506.png,red,188,275,515,231,327,-44,329.946965435356
sample_00507.png,red,453,68,251,100,-202,32,204.51894777746145
sample_00508.png,red,416,325,256,176,-160,-149,218.6343980255623
sample_00509.png,red,32,25,425,226,393,201,441.41816908686485
sample_00510.png,red,97,164,307,234,210,70,221.35943621178654
sample_00511.png,red,93,203,443,204,350,1,350.0014285685131
sample_00512.png,red,348,101,280,115,-68,14,69.42621983083913
sample_00513.png,red,249,128,116,146,-133,18,134.21251804507656
sample_00514.png,red,427,86,220,212,-207,126,242.33241632105268
sample_00515.png,red,75,280,84,123,9,-157,157.25775020646836
sample_00516.png,red,289,322,362,110,73,-212,224.2164133153503
sample_00517.png,red,88,302,95,181,7,-121,121.2023102090055
sample_00518.png,red,526,212,169,107,-357,-105,372.12094808005634
sample_00519.png,red,65,303,278,122,213,-181,279.5174413162799
sample_00520.png,red,450,163,97,228,-353,65,358.9345344209721
sample_00521.png,red,126,294,410,129,284,-165,328.45243186799513
sample_00522.png,red,84,205,193,193,109,-12,109.65856099730654
sample_00523.png,red,387,48,202,212,-185,164,247.226616690032
sample_00524.png,red,389,302,188,205,-201,-97,223.1815404552984
sample_00525.png,red,340,279,227,266,-113,-13,113.7453295744489
sample_00526.png,red,495,326,193,137,-302,-189,356.2653505464712
sample_00527.png,red,557,322,120,110,-437,-212,485.7087604727755
sample_00528.png,red,356,113,193,242,-163,129,207.87015177749788
sample_00529.png,red,90,48,213,227,123,179,217.18655575334307
sample_00530.png,red,101,115,376,132,275,17,275.5249534978638
sample_00531.png,red,280,114,427,149,147,35,151.10923201446033
sample_00532.png,red,75,115,443,175,368,60,372.8592227637664
sample_00533.png,red,417,69,291,90,-126,21,127.73801313626261
sample_00534.png,red,499,257,271,195,-228,-62,236.2794955132586
sample_00535.png,red,541,216,412,179,-129,-37,134.2013412749664
sample_00536.png,red,155,283,146,86,-9,-197,197.20547659738054
sample_00537.png,red,277,163,368,247,91,84,123.84264209067892
sample_00538.png,red,498,263,355,242,-143,-21,144.53373308677806
sample_00539.png,red,191,65,484,158,293,93,307.405269961333
sample_00540.png,red,246,146,156,110,-90,-36,96.93296652842108
sample_00541.png,red,435,330,320,212,-115,-118,164.76953601925328
sample_00542.png,red,499,89,520,237,21,148,149.4824404403407
sample_00543.png,red,58,171,477,181,419,10,419.119314754164
sample_00544.png,red,357,154,409,137,52,-17,54.70831746635972
sample_00545.png,red,421,224,107,204,-314,-20,314.6362979695763
sample_00546.png,red,213,112,118,132,-95,20,97.082439194738
sample_00547.png,red,394,118,455,168,61,50,78.87331614684399
sample_00548.png,red,32,231,134,99,102,-132,166.81726529349413
sample_00549.png,red,436,197,508,218,72,21,75.0
sample_00550.png,red,441,115,267,93,-174,-22,175.38529014715002
sample_00551.png,red,569,133,358,207,-211,74,223.6000894454204
sample_00552.png,red,55,76,514,149,459,73,464.7687597074485
sample_00553.png,red,362,144,257,85,-105,-59,120.44085685513866
sample_00554.png,red,62,72,408,110,346,38,348.08045047086455
sample_00555.png,red,552,273,466,149,-86,-124,150.90394295710104
sample_00556.png,red,519,221,212,265,-307,44,310.1370664722293
sample_00557.png,red,542,287,317,223,-225,-64,233.92520172054998
sample_00558.png,red,208,41,90,265,-118,224,253.17977802344325
sample_00559.png,red,395,158,101,206,-294,48,297.89259809535383
sample_00560.png,red,400,302,366,168,-34,-134,138.24615727028365
sample_00561.png,red,191,44,406,204,215,160,268.00186566514793
sample_00562.png,red,197,227,250,122,53,-105,117.61802582937702
sample_00563.png,red,292,205,85,88,-207,-117,237.77720664521232
sample_00564.png,red,424,254,328,247,-96,-7,96.25487000666512
sample_00565.png,red,160,273,158,195,-2,-78,78.02563681252464
sample_00566.png,red,426,61,139,244,-287,183,340.37920030460145
sample_00567.png,red,26,57,167,132,141,75,159.70597985047397
sample_00568.png,red,222,253,491,113,269,-140,303.2507213511618
sample_00569.png,red,87,81,194,155,107,74,130.09611831257686
sample_00570.png,red,575,157,506,239,-69,82,107.16809226630845
sample_00571.png,red,294,173,470,265,176,92,198.59506539690256
sample_00572.png,red,90,193,171,244,81,51,95.71833680126291
sample_00573.png,red,237,114,325,157,88,43,97.94386147176351
sample_00574.png,red,275,203,450,113,175,-90,196.78668654154427
sample_00575.png,red,59,262,232,222,173,-40,177.56407294269863
sample_00576.png,red,176,208,345,110,169,-98,195.35864454894235
sample_00577.png,red,338,264,235,210,-103,-54,116.29703349613007
sample_00578.png,red,558,164,183,99,-375,-65,380.5916446797013
sample_00579.png,red,474,326,287,267,-187,-59,196.08671551127577
sample_00580.png,red,348,135,510,224,162,89,184.83776670366908
sample_00581.png,red,386,152,501,121,115,-31,119.10499569707393
sample_00582.png,red,467,183,250,239,-217,56,224.1093483101497
sample_00583.png,red,396,197,297,171,-99,-26,102.35721762533407
sample_00584.png,red,116,270,229,88,113,-182,214.2265156324025
sample_00585.png,red,495,87,454,219,-41,132,138.2208377922808
sample_00586.png,red,430,310,433,203,3,-107,107.0420478129973
sample_00587.png,red,327,127,210,160,-117,33,121.56479753612885
sample_00588.png,red,412,228,454,219,42,-9,42.95346318982906
sample_00589.png,red,46,66,167,92,121,26,123.76186811776881
sample_00590.png,red,86,60,482,123,396,63,400.98004937901834
sample_00591.png,red,233,153,328,186,95,33,100.56838469419701
sample_00592.png,red,452,286,458,175,6,-111,111.16204388189342
sample_00593.png,red,349,197,341,133,-8,-64,64.4980619863884
sample_00594.png,red,55,181,458,159,403,-22,403.6000495540108
sample_00595.png,red,382,306,498,118,116,-188,220.90722034374522
sample_00596.png,red,361,301,368,168,7,-133,133.18408313308313
sample_00597.png,red,106,286,290,96,184,-190,264.4919658515169
sample_00598.png,red,160,107,202,212,42,105,113.08846094982458
sample_00599.png,red,456,35,243,256,-213,221,306.93647551244214
sample_00600.png,red,81,272,168,267,87,-5,87.14355971613737
sample_00601.png,red,444,277,110,194,-334,-83,344.15839376659113
sample_00602.png,red,153,199,209,259,56,60,82.07313811473277
sample_00603.png,red,363,54,405,203,42,149,154.80633061990713
sample_00604.png,red,491,56,209,92,-282,36,284.2885857715712
sample_00605.png,red,42,254,264,86,222,-168,278.40258619488435
sample_00606.png,red,500,238,167,125,-333,-113,351.6503945682416
sample_00607.png,red,335,324,96,124,-239,-200,311.64242329952447
sample_00608.png,red,163,214,112,157,-51,-57,76.48529270389177
sample_00609.png,red,36,25,426,268,390,243,459.5095211200743
sample_00610.png,red,496,54,395,243,-101,189,214.2941903085569
sample_00611.png,red,92,282,276,241,184,-41,188.51259904844557
sample_00612.png,red,126,158,416,266,290,108,309.45758998609165
sample_00613.png,red,25,163,146,150,121,-13,121.69634341261039
sample_00614.png,red,333,250,213,90,-120,-160,200.0
sample_00615.png,red,247,63,116,117,-131,54,141.69333082400175
sample_00616.png,red,421,302,267,101,-154,-201,253.21334877924585
sample_00617.png,red,253,323,110,118,-143,-205,249.94799459087486
sample_00618.png,red,162,330,322,160,160,-170,233.45235059857504
sample_00619.png,red,123,32,193,210,70,178,191.2694434560837
sample_00620.png,red,341,74,160,154,-181,80,197.89138435010253
sample_00621.png,red,507,28,274,86,-233,58,240.11039127867832
sample_00622.png,red,556,154,263,109,-293,-45,296.4354904528134
sample_00623.png,red,555,208,172,262,-383,54,386.78805565839286
sample_00624.png,red,257,64,120,81,-137,17,138.0507153186828
sample_00625.png,red,225,314,474,254,249,-60,256.12692166189794
sample_00626.png,red,373,246,444,85,71,-161,175.96022277776305
sample_00627.png,red,85,82,286,228,201,146,248.42906432219237
sample_00628.png,red,259,315,477,184,218,-131,254.33245958783948
sample_00629.png,red,338,292,89,216,-249,-76,260.3401620956705
sample_00630.png,red,136,306,111,232,-25,-74,78.10889834071403
sample_00631.png,red,84,26,213,254,129,228,261.9637379485947
sample_00632.png,red,443,30,508,89,65,59,87.78382538941898
sample_00633.png,red,552,126,101,170,-451,44,453.1412583290116
sample_00634.png,red,519,276,448,103,-71,-173,187.00267377767625
sample_00635.png,red,246,205,180,215,-66,10,66.75327707311455
sample_00636.png,red,73,315,374,130,301,-185,353.3072317403084
sample_00637.png,red,295,164,211,267,-84,103,132.90974381135493
sample_00638.png,red,32,312,132,134,100,-178,204.16659863944446
sample_00639.png,red,439,298,264,235,-175,-63,185.9946235782099
sample_00640.png,red,422,260,497,149,75,-111,133.96268137059664
sample_00641.png,red,349,120,135,261,-214,141,256.27524265913786
sample_00642.png,red,158,244,433,243,275,-1,275.0018181758077
sample_00643.png,red,292,89,186,84,-106,-5,106.1178590059185
sample_00644.png,red,520,38,470,158,-50,120,130.0
sample_00645.png,red,356,100,321,126,-35,26,43.60045871318328
sample_00646.png,red,215,24,196,250,-19,226,226.79726629745784
sample_00647.png,red,69,68,487,264,418,196,461.6708784404752
sample_00648.png,red,476,75,470,136,-6,61,61.29437168288782
sample_00649.png,red,260,240,437,99,177,-141,226.29626598775332
sample_00650.png,red,568,110,442,80,-126,-30,129.52219886953742
sample_00651.png,red,74,213,136,185,62,-28,68.0294054067798
sample_00652.png,red,523,50,319,157,-204,107,230.3584163862914
sample_00653.png,red,53,269,184,118,131,-151,199.90497742677644
sample_00654.png,red,75,107,157,83,82,-24,85.44003745317531
sample_00655.png,red,386,201,321,244,-65,43,77.93587107359485
sample_00656.png,red,502,202,445,83,-57,-119,131.94695904036593
sample_00657.png,red,62,194,257,178,195,-16,195.65530915362353
sample_00658.png,red,455,324,180,221,-275,-103,293.65626163935275
sample_00659.png,red,101,250,141,139,40,-111,117.98728745080972
sample_00660.png,red,366,172,183,239,-183,67,194.87944991712183
sample_00661.png,red,422,48,184,129,-238,81,251.40604606890423
sample_00662.png,red,137,135,150,223,13,88,88.95504482602435
sample_00663.png,red,499,53,413,239,-86,186,204.91949638821583
sample_00664.png,red,141,144,83,242,-58,98,113.87712676389407
sample_00665.png,red,50,42,222,84,172,42,177.05366418123066
sample_00666.png,red,346,143,97,172,-249,29,250.68306683938587
sample_00667.png,red,97,330,461,185,364,-145,391.817559586091
sample_00668.png,red,153,222,328,131,175,-91,197.24603925047518
sample_00669.png,red,180,168,342,161,162,-7,162.15116404145854
sample_00670.png,red,327,326,324,228,-3,-98,98.04590761474952
sample_00671.png,red,184,256,178,137,-6,-119,119.15116449284078
sample_00672.png,red,88,248,509,89,421,-159,450.0244437805573
sample_00673.png,red,210,102,340,175,130,73,149.093930124603
sample_00674.png,red,316,82,508,243,192,161,250.56935167733502
sample_00675.png,red,558,164,288,212,-270,48,274.2334771686345
sample_00676.png,red,427,280,164,154,-263,-126,291.62475889402805
sample_00677.png,red,112,174,396,180,284,6,284.0633732109791
sample_00678.png,red,353,27,245,182,-108,155,188.91532494744834
sample_00679.png,red,408,170,360,105,-48,-65,80.80222769206304
sample_00680.png,red,187,184,373,187,186,3,186.02419197512995
sample_00681.png,red,426,315,384,260,-42,-55,69.20260110718382
sample_00682.png,red,434,283,351,259,-83,-24,86.40023148117139
sample_00683.png,red,568,148,92,128,-476,-20,476.4199827882957
sample_00684.png,red,445,54,232,108,-213,54,219.73848092675985
sample_00685.png,red,334,88,460,243,126,155,199.75234666956982
sample_00686.png,red,51,151,101,100,50,-51,71.42128534267638
sample_00687.png,red,196,314,263,207,67,-107,126.24579200908045
sample_00688.png,red,133,126,288,215,155,89,178.73443988218946
sample_00689.png,red,228,57,492,162,264,105,284.1144135731237
sample_00690.png,red,445,180,196,92,-249,-88,264.09278672466615
sample_00691.png,red,270,225,160,99,-110,-126,167.2602762164406
sample_00692.png,red,228,134,440,206,212,72,223.89283150650448
sample_00693.png,red,301,224,253,242,-48,18,51.264022471905186
sample_00694.png,red,39,131,148,215,109,84,137.6117727521886
sample_00695.png,red,514,63,126,107,-388,44,390.486875579705
sample_00696.png,red,47,99,180,259,133,160,208.0600874747485
sample_00697.png,red,275,102,373,171,98,69,119.85407794480753
sample_00698.png,red,570,237,274,254,-296,17,296.4877737782791
sample_00699.png,red,552,65,182,132,-370,67,376.01728683665596
sample_00700.png,red,287,136,441,266,154,130,201.5341162185698
sample_00701.png,red,437,172,185,89,-252,-83,265.31679177918613
sample_00702.png,red,37,32,221,181,184,149,236.76359517459605
sample_00703.png,red,138,298,268,120,130,-178,220.41778512633684
sample_00704.png,red,490,274,428,232,-62,-42,74.88658090739622
sample_00705.png,red,113,319,351,265,238,-54,244.0491753725056
sample_00706.png,red,135,151,315,256,180,105,208.38665984174708
sample_00707.png,red,165,211,110,115,-55,-96,110.63905277974861
sample_00708.png,red,48,179,509,129,461,-50,463.7035691042285
sample_00709.png,red,452,182,257,261,-195,79,210.39486685753528
sample_00710.png,red,184,170,222,183,38,13,40.162171256046406
sample_00711.png,red,430,246,339,229,-91,-17,92.57429448826494
sample_00712.png,red,52,193,294,228,242,35,244.51789300580847
sample_00713.png,red,552,120,293,162,-259,42,262.3833073958784
sample_00714.png,red,348,166,506,116,158,-50,165.72265988693277
sample_00715.png,red,248,123,94,227,-154,104,185.82787734890587
sample_00716.png,red,233,23,201,119,-32,96,101.19288512538814
sample_00717.png,red,253,188,483,231,230,43,233.98504225697846
sample_00718.png,red,505,175,224,232,-281,57,286.7228627089232
sample_00719.png,red,233,278,245,171,12,-107,107.67079455451233
sample_00720.png,red,575,37,337,181,-238,144,278.1726082848561
sample_00721.png,red,130,125,189,241,59,116,130.14222988715076
sample_00722.png,red,420,48,260,260,-160,212,265.60120481654445
sample_00723.png,red,256,281,232,239,-24,-42,48.373546489791295
sample_00724.png,red,345,150,138,102,-207,-48,212.49235280357738
sample_00725.png,red,331,54,83,125,-248,71,257.96317566660554
sample_00726.png,red,549,24,90,191,-459,167,488.43628038875244
sample_00727.png,red,125,35,408,168,283,133,312.694739322554
sample_00728.png,red,163,212,223,129,60,-83,102.41581909060729
sample_00729.png,red,121,63,144,231,23,168,169.5670958647343
sample_00730.png,red,142,284,506,132,364,-152,394.4616584663204
sample_00731.png,red,432,321,500,93,68,-228,237.92435772740882
sample_00732.png,red,153,319,360,147,207,-172,269.1337957224993
sample_00733.png,red,346,52,133,125,-213,73,225.16216378423795
sample_00734.png,red,445,235,113,232,-332,-3,332.01355394019686
sample_00735.png,red,337,230,306,177,-31,-53,61.40032573203501
sample_00736.png,red,253,301,368,122,115,-179,212.7580785775243
sample_00737.png,red,573,163,350,105,-223,-58,230.41918322917473
sample_00738.png,red,332,105,489,236,157,131,204.47493733951845
sample_00739.png,red,522,35,127,121,-395,86,404.2536332551632
sample_00740.png,red,368,192,115,158,-253,-34,255.27436220662662
sample_00741.png,red,559,165,483,112,-76,-53,92.65527507918802
sample_00742.png,red,244,90,395,229,151,139,205.2364490045567
sample_00743.png,red,32,290,296,95,264,-195,328.2087750198035
sample_00744.png,red,241,86,336,174,95,88,129.49517365523704
sample_00745.png,red,429,59,458,234,29,175,177.38658348364456
sample_00746.png,red,409,134,343,99,-66,-35,74.70609078247904
sample_00747.png,red,301,133,309,85,8,-48,48.662100242385755
sample_00748.png,red,551,79,363,244,-188,165,250.13796193301008
sample_00749.png,red,512,166,174,81,-338,-85,348.5240307353282
sample_00750.png,red,384,282,178,219,-206,-63,215.41819793137256
sample_00751.png,red,56,328,171,173,115,-155,193.00259065618783
sample_00752.png,red,187,208,359,268,172,60,182.1647605877712
sample_00753.png,red,368,67,258,250,-110,183,213.5158073773462
sample_00754.png,red,493,244,440,231,-53,-13,54.57105459856901
sample_00755.png,red,448,111,304,99,-144,-12,144.49913494550754
sample_00756.png,red,300,280,448,131,148,-149,210.01190442448734
sample_00757.png,red,219,140,103,122,-116,-18,117.38824472663352
sample_00758.png,red,542,308,129,157,-413,-151,439.7385586914115
sample_00759.png,red,48,294,248,225,200,-69,211.56795598577776
sample_00760.png,red,88,163,349,178,261,15,261.43067914841214
sample_00761.png,red,564,49,187,127,-377,78,384.98441526898205
sample_00762.png,red,300,118,313,224,13,106,106.7941945987702
sample_00763.png,red,22,96,435,265,413,169,446.23984582284896
sample_00764.png,red,235,202,496,219,261,17,261.5530538915575
sample_00765.png,red,505,206,363,182,-142,-24,144.01388821915754
sample_00766.png,red,556,282,235,87,-321,-195,375.5875397294218
sample_00767.png,red,412,142,453,111,41,-31,51.40038910358559
sample_00768.png,red,163,132,290,169,127,37,132.2800060477773
sample_00769.png,red,178,197,172,128,-6,-69,69.26037828369117
sample_00770.png,red,571,52,482,192,-89,140,165.89454481688057
sample_00771.png,red,567,24,480,227,-87,203,220.85742007005334
sample_00772.png,red,493,259,467,155,-26,-104,107.20074626605917
sample_00773.png,red,573,149,344,239,-229,90,246.05080776132397
sample_00774.png,red,363,277,196,206,-167,-71,181.46625030566977
sample_00775.png,red,116,136,304,248,188,112,218.8332698654389
sample_00776.png,red,255,25,461,143,206,118,237.40261161158273
sample_00777.png,red,123,285,396,88,273,-197,336.6570955735227
sample_00778.png,red,434,50,235,227,-199,177,266.32686683847726
sample_00779.png,red,212,154,218,230,6,76,76.23647421018367
sample_00780.png,red,66,55,312,147,246,92,262.6404386228442
sample_00781.png,red,92,116,127,194,35,78,85.492689745966
sample_00782.png,red,134,325,107,214,-27,-111,114.23659658795863
sample_00783.png,red,557,127,172,124,-385,-3,385.0116881342695
sample_00784.png,red,239,95,325,126,86,31,91.4166286842826
sample_00785.png,red,282,140,472,215,190,75,204.26698215815497
sample_00786.png,red,406,217,321,92,-85,-125,151.16216457830973
sample_00787.png,red,312,154,447,238,135,84,159.0
sample_00788.png,red,505,311,155,166,-350,-145,378.8469347902923
sample_00789.png,red,478,312,238,112,-240,-200,312.40998703626616
sample_00790.png,red,31,290,102,235,71,-55,89.81091247727082
sample_00791.png,red,207,127,398,116,191,-11,191.3164917094185
sample_00792.png,red,325,292,494,258,169,-34,172.38619434281853
sample_00793.png,red,519,35,224,213,-295,178,344.5417246140154
sample_00794.png,red,351,166,174,115,-177,-51,184.20097719610501
sample_00795.png,red,580,284,491,83,-89,-201,219.8226557932553
sample_00796.png,red,320,314,204,266,-116,-48,125.53883861180172
sample_00797.png,red,433,120,487,154,54,34,63.812224534175265
sample_00798.png,red,81,22,161,100,80,78,111.73182178770737
sample_00799.png,red,389,161,358,270,-31,109,113.3225485064645
sample_00800.png,red,342,158,252,220,-90,62,109.288608738514
sample_00801.png,red,197,287,418,196,221,-91,239.00209204105306
sample_00802.png,red,486,194,399,216,-87,22,89.73850901368932
sample_00803.png,red,344,239,88,130,-256,-109,278.23910580649874
sample_00804.png,red,499,113,233,189,-266,76,276.64417579265967
sample_00805.png,red,37,161,408,84,371,-77,378.90632087628205
sample_00806.png,red,188,70,93,132,-95,62,113.44161493913951
sample_00807.png,red,155,122,475,144,320,22,320.7553584899245
sample_00808.png,red,292,97,333,124,41,27,49.09175083453431
sample_00809.png,red,52,160,256,172,204,12,204.35263639111682
sample_00810.png,red,328,85,253,108,-75,23,78.44743462982075
sample_00811.png,red,41,311,193,122,152,-189,242.53865671269807
sample_00812.png,red,361,169,198,257,-163,88,185.23768515072737
sample_00813.png,red,379,256,424,240,45,-16,47.75981574503821
sample_00814.png,red,63,126,384,117,321,-9,321.1261434389919
sample_00815.png,red,455,261,222,213,-233,-48,237.89283301520456
sample_00816.png,red,143,53,197,111,54,58,79.2464510246358
sample_00817.png,red,54,292,366,136,312,-156,348.82660448996717
sample_00818.png,red,320,58,329,229,9,171,171.23667831396403
sample_00819.png,red,95,23,135,270,40,247,250.2179050347916
sample_00820.png,red,83,292,514,237,431,-55,434.4951092935339
sample_00821.png,red,203,285,288,141,85,-144,167.2154299100415
sample_00822.png,red,290,70,259,122,-31,52,60.53924347066124
sample_00823.png,red,530,323,80,160,-450,-163,478.61153350081315
sample_00824.png,red,312,277,301,106,-11,-171,171.35343591536179
sample_00825.png,red,131,94,495,96,364,2,364.0054944640259
sample_00826.png,red,176,278,361,241,185,-37,188.66372200293304
sample_00827.png,red,333,95,195,101,-138,6,138.13037319865606
sample_00828.png,red,64,261,227,126,163,-135,211.64593074283286
sample_00829.png,red,292,312,162,223,-130,-89,157.54681843820268
sample_00830.png,red,260,281,392,268,132,-13,132.6386067478093
sample_00831.png,red,511,125,310,183,-201,58,209.2008604188807
sample_00832.png,red,92,46,108,211,16,165,165.77394246382633
sample_00833.png,red,578,241,349,185,-229,-56,235.74774654278247
sample_00834.png,red,180,302,201,100,21,-202,203.08865059377396
sample_00835.png,red,120,38,405,125,285,87,297.9832210041364
sample_00836.png,red,140,153,485,176,345,23,345.7658167025769
sample_00837.png,red,183,159,488,179,305,20,305.6550343115585
sample_00838.png,red,179,99,384,234,205,135,245.45875417267155
sample_00839.png,red,465,41,334,264,-131,223,258.63101128828305
sample_00840.png,red,39,127,480,195,441,68,446.21183310172313
sample_00841.png,red,539,274,384,182,-155,-92,180.24705268048075
sample_00842.png,red,474,134,461,260,-13,126,126.66885963013956
sample_00843.png,red,87,204,353,141,266,-63,273.3587386567329
sample_00844.png,red,56,191,272,139,216,-52,222.17110523198104
sample_00845.png,red,551,37,366,146,-185,109,214.72307747422028
sample_00846.png,red,368,112,250,199,-118,87,146.60491124106312
sample_00847.png,red,20,214,277,155,257,-59,263.68541863364385
sample_00848.png,red,533,310,90,122,-443,-188,481.2411038138783
sample_00849.png,red,85,96,266,235,181,139,228.21481108815001
sample_00850.png,red,85,185,272,241,187,56,195.2050204272421
sample_00851.png,red,176,142,109,262,-67,120,137.43725841270262
sample_00852.png,red,86,133,434,171,348,38,350.06856471268594
sample_00853.png,red,469,316,511,225,42,-91,100.22474744293447
sample_00854.png,red,95,283,263,177,168,-106,198.6454127333425
sample_00855.png,red,273,57,396,112,123,55,134.73678042761748
sample_00856.png,red,255,314,126,148,-129,-166,210.23082552280482
sample_00857.png,red,207,284,505,267,298,-17,298.4845054605012
sample_00858.png,red,120,268,483,243,363,-25,363.85986313414674
sample_00859.png,red,31,91,231,161,200,70,211.8962010041709
sample_00860.png,red,501,317,232,253,-269,-64,276.508589378341
sample_00861.png,red,167,240,96,126,-71,-114,134.30189872075525
sample_00862.png,red,107,33,502,119,395,86,404.2536332551632
sample_00863.png,red,49,307,301,101,252,-206,325.48425461149424
sample_00864.png,red,61,271,137,169,76,-102,127.20062892926276
sample_00865.png,red,125,181,256,151,131,-30,134.39121995130486
sample_00866.png,red,152,89,175,241,23,152,153.73028328862208
sample_00867.png,red,279,197,490,220,211,23,212.24985276791125
sample_00868.png,red,537,249,111,251,-426,2,426.00469480981076
sample_00869.png,red,258,268,451,269,193,1,193.00259065618783
sample_00870.png,red,79,265,467,107,388,-158,418.9367494025799
sample_00871.png,red,82,203,258,85,176,-118,211.8962010041709
sample_00872.png,red,184,184,453,257,269,73,278.72925931807015
sample_00873.png,red,21,193,157,90,136,-103,170.60187572239644
sample_00874.png,red,454,176,507,204,53,28,59.941638282582836
sample_00875.png,red,240,219,179,100,-61,-119,133.7235955244997
sample_00876.png,red,501,83,202,184,-299,101,315.59784536653603
sample_00877.png,red,189,247,275,138,86,-109,138.84163640637487
sample_00878.png,red,308,104,373,107,65,3,65.06919393998976
sample_00879.png,red,47,302,98,197,51,-105,116.73045875006231
sample_00880.png,red,324,60,502,199,178,139,225.84286572747877
sample_00881.png,red,523,27,484,205,-39,178,182.22239159883728
sample_00882.png,red,576,125,89,142,-487,17,487.2966242444123
sample_00883.png,red,105,236,93,88,-12,-148,148.48568954616468
sample_00884.png,red,574,98,174,86,-400,-12,400.17995951821473
sample_00885.png,red,489,42,298,152,-191,110,220.41097976280582
sample_00886.png,red,152,256,459,243,307,-13,307.2751210234893
sample_00887.png,red,488,324,489,257,1,-67,67.00746227100382
sample_00888.png,red,73,243,152,252,79,9,79.51100552753688
sample_00889.png,red,389,237,281,223,-108,-14,108.90362712049586
sample_00890.png,red,306,57,322,189,16,132,132.9661611087573
sample_00891.png,red,513,124,330,82,-183,-42,187.7578227398262
sample_00892.png,red,429,37,216,128,-213,91,231.62469643800938
sample_00893.png,red,353,132,389,113,36,-19,40.70626487409524
sample_00894.png,red,172,284,228,145,56,-139,149.85659811966906
sample_00895.png,red,374,225,123,111,-251,-114,275.6755339162328
sample_00896.png,red,349,222,81,113,-268,-109,289.31816396486414
sample_00897.png,red,481,140,196,135,-285,-5,285.0438562747845
sample_00898.png,red,488,310,289,128,-199,-182,269.675731203236
sample_00899.png,red,113,84,93,179,-20,95,97.082439194738
sample_00900.png,red,204,178,147,103,-57,-75,94.2019108086455
